Renewables,Natural gas,Large hydro,Imports,Batteries,Nuclear,Coal,Other,Date,Time
4724,9618,2351,8882,-47,2245,18,0,12/17/2018,20:45
4745,9523,2324,8885,-63,2244,18,0,12/17/2018,20:50
4725,9523,2316,8800,-64,2245,18,0,12/17/2018,20:55
4699,9530,2369,8692,-61,2245,18,0,12/17/2018,21:00
4739,9387,2375,8594,-21,2244,18,0,12/17/2018,21:05
4829,9263,2286,8597,-12,2245,18,0,12/17/2018,21:10
4810,9349,2243,8395,-31,2244,18,0,12/17/2018,21:15
4824,9294,2207,8362,-40,2245,18,0,12/17/2018,21:20
4782,9195,2200,8366,-47,2243,19,0,12/17/2018,21:25
4693,9099,2220,8337,-22,2244,19,0,12/17/2018,21:30
4576,8960,2220,8406,-24,2243,19,0,12/17/2018,21:35
4515,8860,2221,8428,-25,2244,19,0,12/17/2018,21:40
4534,8770,2208,8333,-33,2243,18,0,12/17/2018,21:45
4613,8642,2132,8212,-59,2245,18,0,12/17/2018,21:50
4660,8622,2118,8076,-56,2244,18,0,12/17/2018,21:55
4679,8807,2159,7592,-52,2245,18,0,12/17/2018,22:00
4688,8897,2020,7317,-37,2243,18,0,12/17/2018,22:05
4662,9111,1942,7142,-35,2244,18,0,12/17/2018,22:10
4628,9135,1970,6892,-10,2244,19,0,12/17/2018,22:15
4632,9125,1958,6748,-15,2245,18,0,12/17/2018,22:20
4641,9061,1947,6580,-5,2245,19,0,12/17/2018,22:25
4683,8907,1918,6511,-18,2246,19,0,12/17/2018,22:30
4750,8708,1872,6513,-23,2245,18,0,12/17/2018,22:35
4822,8317,1881,6669,-23,2246,19,0,12/17/2018,22:40
4745,8033,1944,6846,4,2246,19,0,12/17/2018,22:45
4652,7810,2037,6874,45,2245,19,0,12/17/2018,22:50
4637,7666,2049,6839,45,2244,20,0,12/17/2018,22:55
4614,7642,1934,6817,4,2244,19,0,12/17/2018,23:00
4526,7663,1897,6891,0,2244,19,0,12/17/2018,23:05
4436,7544,1889,6918,44,2244,20,0,12/17/2018,23:10
4348,7470,1898,6863,48,2244,19,0,12/17/2018,23:15
4300,7471,1855,6830,23,2244,20,0,12/17/2018,23:20
4270,7563,1841,6740,-5,2244,19,0,12/17/2018,23:25
4273,7553,1832,6631,-18,2244,19,0,12/17/2018,23:30
4309,7411,1823,6567,-21,2244,19,0,12/17/2018,23:35
4357,7286,1787,6503,-45,2244,19,0,12/17/2018,23:40
4429,7200,1749,6458,-54,2244,19,0,12/17/2018,23:45
4455,7074,1768,6385,-57,2245,20,0,12/17/2018,23:50
4406,6868,1790,6419,-15,2244,19,0,12/17/2018,23:55
4255,6724,1695,6616,24,2243,17,0,12/18/2018,0:00
4182,6699,1478,6867,11,2244,17,0,12/18/2018,0:05
4150,6816,1355,6958,16,2244,16,0,12/18/2018,0:10
4098,6822,1307,7016,-1,2243,18,0,12/18/2018,0:15
4011,6785,1295,7033,-4,2242,20,0,12/18/2018,0:20
3959,6704,1302,7134,-3,2243,20,0,12/18/2018,0:25
3919,6621,1299,7155,-3,2242,20,0,12/18/2018,0:30
3934,6555,1295,7144,-4,2243,20,0,12/18/2018,0:35
3964,6496,1293,7114,-5,2241,20,0,12/18/2018,0:40
3929,6441,1279,7112,-4,2241,21,0,12/18/2018,0:45
3843,6403,1289,7103,-13,2242,21,0,12/18/2018,0:50
3729,6397,1295,7110,-8,2242,21,0,12/18/2018,0:55
3704,6439,1292,6995,-12,2241,21,0,12/18/2018,1:00
3687,6553,1286,6919,-19,2242,20,0,12/18/2018,1:05
3688,6683,1280,6747,-23,2241,20,0,12/18/2018,1:10
3693,6651,1266,6689,-20,2242,20,0,12/18/2018,1:15
3659,6562,1276,6719,-19,2241,20,0,12/18/2018,1:20
3646,6531,1297,6685,-19,2241,20,0,12/18/2018,1:25
3609,6488,1290,6716,-18,2241,20,0,12/18/2018,1:30
3607,6400,1283,6750,-22,2243,20,0,12/18/2018,1:35
3622,6356,1258,6745,-24,2242,21,0,12/18/2018,1:40
3644,6324,1242,6725,-14,2242,21,0,12/18/2018,1:45
3653,6283,1273,6620,-10,2243,21,0,12/18/2018,1:50
3642,6253,1290,6563,-19,2242,22,0,12/18/2018,1:55
3588,6254,1301,6568,-18,2241,22,0,12/18/2018,2:00
3451,6357,1301,6631,-1,2242,23,0,12/18/2018,2:05
3352,6441,1287,6708,7,2242,23,0,12/18/2018,2:10
3267,6581,1275,6632,15,2242,23,0,12/18/2018,2:15
3238,6612,1239,6600,4,2241,23,0,12/18/2018,2:20
3240,6740,1216,6509,-11,2242,23,0,12/18/2018,2:25
3293,6758,1207,6492,-19,2242,22,0,12/18/2018,2:30
3321,6702,1187,6507,-22,2242,22,0,12/18/2018,2:35
3293,6661,1195,6550,-15,2242,22,0,12/18/2018,2:40
3269,6644,1208,6535,-12,2243,22,0,12/18/2018,2:45
3261,6622,1203,6489,-13,2243,22,0,12/18/2018,2:50
3268,6600,1179,6472,-6,2242,21,0,12/18/2018,2:55
3300,6524,1177,6495,-7,2241,20,0,12/18/2018,3:00
3385,6406,1277,6549,-7,2241,19,0,12/18/2018,3:05
3468,6320,1255,6536,-7,2241,19,0,12/18/2018,3:10
3516,6193,1237,6644,-9,2242,20,0,12/18/2018,3:15
3494,6171,1301,6600,-14,2242,20,0,12/18/2018,3:20
3493,6187,1339,6540,-13,2242,20,0,12/18/2018,3:25
3528,6148,1320,6525,-10,2241,19,0,12/18/2018,3:30
3523,6184,1333,6500,-7,2242,20,0,12/18/2018,3:35
3511,6219,1351,6520,-6,2242,19,0,12/18/2018,3:40
3512,6242,1364,6470,-6,2242,19,0,12/18/2018,3:45
3557,6244,1361,6428,-5,2242,20,0,12/18/2018,3:50
3624,6234,1368,6417,-6,2242,21,0,12/18/2018,3:55
3603,6192,1379,6520,-4,2242,21,0,12/18/2018,4:00
3517,6183,1409,6626,3,2243,20,0,12/18/2018,4:05
3475,6218,1415,6780,-4,2242,20,0,12/18/2018,4:10
3438,6260,1412,6890,-6,2243,20,0,12/18/2018,4:15
3419,6290,1435,6915,4,2242,20,0,12/18/2018,4:20
3385,6372,1442,6894,9,2243,21,0,12/18/2018,4:25
3359,6393,1440,6985,9,2243,20,0,12/18/2018,4:30
3327,6400,1431,7033,9,2243,20,0,12/18/2018,4:35
3313,6530,1427,7106,2,2242,20,0,12/18/2018,4:40
3312,6627,1426,7074,1,2243,21,0,12/18/2018,4:45
3332,6694,1421,7056,0,2243,21,0,12/18/2018,4:50
3324,6711,1425,7161,-3,2242,20,0,12/18/2018,4:55
3345,6729,1498,7261,-25,2242,20,0,12/18/2018,5:00
3373,6680,1714,7278,-24,2243,20,0,12/18/2018,5:05
3423,6639,1849,7259,-20,2242,20,0,12/18/2018,5:10
3457,6660,1868,7266,-6,2243,20,0,12/18/2018,5:15
3458,6764,1869,7343,-5,2242,20,0,12/18/2018,5:20
3451,6949,1875,7271,-5,2243,21,0,12/18/2018,5:25
3441,7133,1883,7169,-5,2242,21,0,12/18/2018,5:30
3428,7389,1902,7085,-5,2243,21,0,12/18/2018,5:35
3454,7672,1919,6950,-5,2243,21,0,12/18/2018,5:40
3458,7812,1923,6918,-5,2243,20,0,12/18/2018,5:45
3459,7939,1926,6941,-4,2243,21,0,12/18/2018,5:50
3489,7894,1924,7094,0,2243,21,0,12/18/2018,5:55
3540,7612,1871,7546,-6,2243,21,0,12/18/2018,6:00
3573,7299,2016,8143,-1,2244,21,0,12/18/2018,6:05
3643,6983,2171,8565,-10,2243,21,0,12/18/2018,6:10
3632,6892,2133,8945,-6,2243,20,0,12/18/2018,6:15
3612,7069,2172,9028,-5,2243,20,0,12/18/2018,6:20
3592,7246,2208,9005,-3,2243,20,0,12/18/2018,6:25
3571,7368,2223,9056,-1,2242,21,0,12/18/2018,6:30
3570,7550,2238,9052,9,2243,20,0,12/18/2018,6:35
3583,7656,2272,9151,14,2243,20,0,12/18/2018,6:40
3564,7676,2280,9193,14,2243,18,0,12/18/2018,6:45
3532,7754,2301,9307,29,2243,18,0,12/18/2018,6:50
3486,7868,2317,9302,30,2243,18,0,12/18/2018,6:55
3527,8052,2318,9176,43,2241,18,0,12/18/2018,7:00
3627,8426,2314,8926,0,2236,19,0,12/18/2018,7:05
3754,8688,2331,8696,12,2224,20,0,12/18/2018,7:10
3874,8780,2377,8613,18,2203,20,0,12/18/2018,7:15
3966,8771,2392,8607,17,2191,21,0,12/18/2018,7:20
4107,8653,2363,8601,15,2174,20,0,12/18/2018,7:25
4254,8610,2326,8546,7,2148,18,0,12/18/2018,7:30
4422,8670,2335,8375,14,2125,19,0,12/18/2018,7:35
4577,8674,2340,8220,15,2102,19,0,12/18/2018,7:40
4693,8615,2323,8132,5,2082,20,0,12/18/2018,7:45
4900,8503,2273,8138,-20,2057,19,0,12/18/2018,7:50
5197,8367,2224,8034,1,2030,19,0,12/18/2018,7:55
5534,8255,2171,7719,4,2000,19,0,12/18/2018,8:00
5784,8103,2114,7739,-4,1976,20,0,12/18/2018,8:05
6061,7964,2075,7664,8,1950,20,0,12/18/2018,8:10
6220,8024,2048,7551,-8,1927,20,0,12/18/2018,8:15
6574,7948,1987,7421,-14,1900,20,0,12/18/2018,8:20
6750,7703,1983,7415,-16,1876,20,0,12/18/2018,8:25
7167,7561,1873,7196,-21,1851,20,0,12/18/2018,8:30
7411,7313,1843,7225,-16,1826,20,0,12/18/2018,8:35
7748,7143,1989,6908,-3,1802,20,0,12/18/2018,8:40
7922,6882,1999,6920,13,1777,21,0,12/18/2018,8:45
8197,6709,1963,6762,6,1753,21,0,12/18/2018,8:50
8330,6683,1929,6633,1,1730,21,0,12/18/2018,8:55
8486,6562,1750,6653,-21,1703,22,0,12/18/2018,9:00
8541,6556,1499,6867,-25,1680,20,0,12/18/2018,9:05
8625,6696,1462,6777,-22,1667,21,0,12/18/2018,9:10
8663,6686,1523,6628,-19,1654,21,0,12/18/2018,9:15
8587,6662,1525,6671,-12,1639,21,0,12/18/2018,9:20
8733,6589,1504,6466,-14,1632,21,0,12/18/2018,9:25
8814,6633,1489,6352,-15,1631,21,0,12/18/2018,9:30
8875,6591,1445,6336,-19,1629,21,0,12/18/2018,9:35
8944,6575,1476,6179,-13,1612,20,0,12/18/2018,9:40
8873,6614,1509,6136,-10,1597,20,0,12/18/2018,9:45
8906,6605,1525,6049,-12,1590,20,0,12/18/2018,9:50
8900,6581,1473,5981,-17,1589,20,0,12/18/2018,9:55
8940,6513,1397,5995,-23,1590,20,0,12/18/2018,10:00
8903,6359,1286,6168,-8,1589,20,0,12/18/2018,10:05
9039,6179,1216,6267,-6,1590,20,0,12/18/2018,10:10
8915,6254,1218,6264,-1,1591,21,0,12/18/2018,10:15
9126,6245,1217,6013,-6,1592,22,0,12/18/2018,10:20
9076,6223,1200,5997,-2,1592,22,0,12/18/2018,10:25
9188,6139,1184,5941,-6,1592,22,0,12/18/2018,10:30
9136,6202,1215,5925,-7,1591,22,0,12/18/2018,10:35
9281,6164,1214,5711,-6,1591,21,0,12/18/2018,10:40
9143,6195,1254,5680,-7,1591,22,0,12/18/2018,10:45
9118,6183,1244,5614,-13,1590,22,0,12/18/2018,10:50
9107,6215,1237,5578,-13,1590,22,0,12/18/2018,10:55
9145,6159,1190,5518,-13,1590,22,0,12/18/2018,11:00
9086,6148,1178,5586,-7,1591,22,0,12/18/2018,11:05
9195,6075,1197,5503,-1,1591,23,0,12/18/2018,11:10
9176,5983,1165,5594,-1,1591,23,0,12/18/2018,11:15
9344,5892,1130,5456,-2,1592,22,0,12/18/2018,11:20
9260,5913,1150,5493,-1,1591,22,0,12/18/2018,11:25
9346,5987,1196,5278,5,1591,22,0,12/18/2018,11:30
9390,6014,1180,5184,-4,1590,21,0,12/18/2018,11:35
9489,5971,1186,5121,-1,1589,22,0,12/18/2018,11:40
9478,5961,1138,5104,-1,1590,22,0,12/18/2018,11:45
9542,6163,890,5225,0,1590,22,0,12/18/2018,11:50
9480,6340,894,5233,-1,1590,22,0,12/18/2018,11:55
9280,6388,915,5343,10,1591,22,0,12/18/2018,12:00
9342,6256,871,5376,-1,1591,21,0,12/18/2018,12:05
9328,6168,873,5479,-1,1590,22,0,12/18/2018,12:10
9241,6143,889,5496,-1,1591,22,0,12/18/2018,12:15
9356,6081,878,5469,-3,1589,22,0,12/18/2018,12:20
9480,6015,838,5472,-6,1588,21,0,12/18/2018,12:25
9513,5994,798,5510,-4,1588,21,0,12/18/2018,12:30
9525,6027,835,5478,-4,1589,21,0,12/18/2018,12:35
9539,6112,869,5316,1,1590,22,0,12/18/2018,12:40
9432,6068,867,5455,0,1590,22,0,12/18/2018,12:45
9630,6016,820,5359,-1,1590,22,0,12/18/2018,12:50
9621,6015,832,5433,-7,1588,21,0,12/18/2018,12:55
9700,5964,837,5325,-1,1588,21,0,12/18/2018,13:00
9653,5999,885,5441,-4,1588,21,0,12/18/2018,13:05
9824,5964,884,5302,-1,1588,21,0,12/18/2018,13:10
9790,5970,919,5310,-1,1588,21,0,12/18/2018,13:15
9932,5877,890,5269,-1,1587,22,0,12/18/2018,13:20
9934,5897,893,5333,-5,1588,22,0,12/18/2018,13:25
9859,5965,949,5332,-1,1589,21,0,12/18/2018,13:30
9821,5970,982,5302,0,1589,21,0,12/18/2018,13:35
9842,5967,995,5326,-1,1589,22,0,12/18/2018,13:40
9751,5984,982,5494,-2,1590,21,0,12/18/2018,13:45
9852,5880,936,5561,-1,1589,22,0,12/18/2018,13:50
9822,5816,895,5611,-1,1589,20,0,12/18/2018,13:55
9892,5946,874,5548,-1,1589,20,0,12/18/2018,14:00
9733,6119,968,5562,7,1589,21,0,12/18/2018,14:05
9663,6213,1046,5475,7,1589,22,0,12/18/2018,14:10
9568,6223,1049,5556,10,1590,22,0,12/18/2018,14:15
9558,6218,1017,5608,-3,1589,22,0,12/18/2018,14:20
9440,6259,1045,5782,0,1590,22,0,12/18/2018,14:25
9400,6274,1048,5879,0,1592,23,0,12/18/2018,14:30
9456,6302,1008,5853,-18,1592,22,0,12/18/2018,14:35
9515,6341,939,5917,-23,1592,21,0,12/18/2018,14:40
9403,6486,945,5870,-6,1592,21,0,12/18/2018,14:45
9234,6539,952,5933,0,1591,22,0,12/18/2018,14:50
9131,6708,991,6001,-4,1591,22,0,12/18/2018,14:55
8718,6854,1068,6202,-5,1591,22,0,12/18/2018,15:00
8448,6875,1374,6053,-7,1592,23,0,12/18/2018,15:05
8282,6638,1525,6128,-2,1591,22,0,12/18/2018,15:10
8148,6663,1549,6331,-6,1593,21,0,12/18/2018,15:15
7706,6798,1671,6636,-2,1595,21,0,12/18/2018,15:20
7489,6803,1704,6867,-3,1592,21,0,12/18/2018,15:25
7024,6961,1729,7238,1,1591,21,0,12/18/2018,15:30
6752,7074,1730,7419,-1,1593,20,0,12/18/2018,15:35
6696,7266,1622,7396,-4,1593,20,0,12/18/2018,15:40
6281,7610,1660,7543,-3,1591,20,0,12/18/2018,15:45
5939,7956,1749,7559,12,1592,20,0,12/18/2018,15:50
5471,8171,1801,7823,49,1592,20,0,12/18/2018,15:55
5178,8109,1881,8217,-2,1593,20,0,12/18/2018,16:00
4867,7878,2271,8443,-36,1593,20,0,12/18/2018,16:05
4789,7656,2382,8711,-16,1594,22,0,12/18/2018,16:10
4555,7557,2387,9059,-5,1591,22,0,12/18/2018,16:15
4369,7730,2619,9046,1,1593,23,0,12/18/2018,16:20
4192,7898,2691,9069,7,1593,23,0,12/18/2018,16:25
4066,8250,2728,9006,4,1592,24,0,12/18/2018,16:30
3990,8576,2722,8974,2,1592,24,0,12/18/2018,16:35
3932,8798,2653,9103,-8,1593,23,0,12/18/2018,16:40
3903,8930,2693,9248,4,1593,23,0,12/18/2018,16:45
3929,9221,2728,9223,1,1593,23,0,12/18/2018,16:50
3955,9382,2739,9326,-3,1592,24,0,12/18/2018,16:55
4026,9430,2738,9573,-4,1594,23,0,12/18/2018,17:00
4048,9576,2771,9722,18,1595,23,0,12/18/2018,17:05
4054,9656,2864,9847,46,1588,24,0,12/18/2018,17:10
4085,9694,2883,10013,45,1595,23,0,12/18/2018,17:15
4123,9757,2896,10091,45,1593,24,0,12/18/2018,17:20
4131,9844,2933,10119,46,1593,24,0,12/18/2018,17:25
4130,9868,2959,10208,50,1592,23,0,12/18/2018,17:30
4123,9746,2985,10401,52,1592,23,0,12/18/2018,17:35
4120,9659,2976,10522,49,1592,23,0,12/18/2018,17:40
4112,9743,2950,10529,46,1592,23,0,12/18/2018,17:45
4105,9801,2948,10542,46,1592,22,0,12/18/2018,17:50
4116,9820,2938,10557,46,1592,22,0,12/18/2018,17:55
4126,9826,2921,10587,51,1592,21,0,12/18/2018,18:00
4129,9825,2949,10491,57,1592,22,0,12/18/2018,18:05
4125,9798,2930,10485,58,1592,23,0,12/18/2018,18:10
4136,9807,2921,10464,59,1592,22,0,12/18/2018,18:15
4153,9803,2919,10433,55,1592,23,0,12/18/2018,18:20
4166,9849,2883,10445,51,1592,22,0,12/18/2018,18:25
4123,9847,2902,10446,52,1592,21,0,12/18/2018,18:30
4101,9823,2896,10422,52,1591,22,0,12/18/2018,18:35
4092,9862,2905,10374,52,1592,23,0,12/18/2018,18:40
4023,9854,2910,10435,50,1593,23,0,12/18/2018,18:45
3995,9821,2916,10444,52,1591,22,0,12/18/2018,18:50
3984,9846,2908,10413,52,1593,21,0,12/18/2018,18:55
3929,9930,2905,10307,48,1593,20,0,12/18/2018,19:00
3899,9819,3016,10296,53,1593,20,0,12/18/2018,19:05
3810,9725,3023,10409,22,1595,19,0,12/18/2018,19:10
3728,9792,3044,10381,15,1595,21,0,12/18/2018,19:15
3682,9844,3062,10353,16,1595,23,0,12/18/2018,19:20
3668,9854,3022,10340,22,1593,23,0,12/18/2018,19:25
3666,9925,3018,10252,22,1593,22,0,12/18/2018,19:30
3653,9967,3002,10180,22,1593,22,0,12/18/2018,19:35
3616,9913,3017,10222,23,1594,22,0,12/18/2018,19:40
3577,9816,3022,10326,16,1596,21,0,12/18/2018,19:45
3516,9770,3041,10384,16,1594,20,0,12/18/2018,19:50
3490,9762,3006,10357,15,1594,21,0,12/18/2018,19:55
3476,9736,2945,10402,-4,1593,20,0,12/18/2018,20:00
3389,9858,2836,10377,-5,1592,20,0,12/18/2018,20:05
3342,9956,2797,10349,-3,1592,20,0,12/18/2018,20:10
3349,9974,2764,10321,-11,1593,19,0,12/18/2018,20:15
3300,9907,2786,10396,0,1594,19,0,12/18/2018,20:20
3223,9837,2826,10433,4,1594,20,0,12/18/2018,20:25
3174,9814,2838,10434,7,1594,20,0,12/18/2018,20:30
3141,9837,2816,10409,1,1593,20,0,12/18/2018,20:35
3101,9818,2793,10417,0,1592,20,0,12/18/2018,20:40
3028,9791,2795,10418,0,1593,20,0,12/18/2018,20:45
2958,9855,2822,10333,4,1592,20,0,12/18/2018,20:50
2923,9871,2827,10226,-3,1592,20,0,12/18/2018,20:55
2879,9920,2815,10185,-11,1593,21,0,12/18/2018,21:00
2835,9808,2555,10232,67,1593,21,0,12/18/2018,21:05
2786,9908,2391,10253,77,1594,20,0,12/18/2018,21:10
2773,10008,2377,10139,61,1592,20,0,12/18/2018,21:15
2762,10022,2357,10039,32,1592,21,0,12/18/2018,21:20
2746,10003,2323,9982,14,1591,22,0,12/18/2018,21:25
2736,9995,2290,9917,-14,1592,22,0,12/18/2018,21:30
2740,9934,2328,9885,-44,1592,22,0,12/18/2018,21:35
2762,9752,2325,9929,-45,1592,21,0,12/18/2018,21:40
2768,9592,2335,9904,-48,1593,20,0,12/18/2018,21:45
2744,9468,2318,9826,-52,1593,20,0,12/18/2018,21:50
2713,9488,2359,9687,-43,1592,21,0,12/18/2018,21:55
2674,9472,2274,9548,-50,1592,21,0,12/18/2018,22:00
2657,9478,1920,9661,7,1593,21,0,12/18/2018,22:05
2636,9538,1759,9800,28,1592,22,0,12/18/2018,22:10
2611,9465,1739,9799,11,1592,21,0,12/18/2018,22:15
2593,9458,1743,9648,8,1592,21,0,12/18/2018,22:20
2571,9440,1748,9487,0,1594,22,0,12/18/2018,22:25
2553,9351,1736,9499,-7,1594,22,0,12/18/2018,22:30
2548,9226,1721,9457,4,1593,22,0,12/18/2018,22:35
2548,9079,1701,9472,-8,1594,22,0,12/18/2018,22:40
2542,8866,1700,9506,4,1592,22,0,12/18/2018,22:45
2535,8748,1705,9497,-13,1593,22,0,12/18/2018,22:50
2524,8644,1724,9403,1,1593,22,0,12/18/2018,22:55
2509,8597,1669,9292,-4,1594,23,0,12/18/2018,23:00
2437,8674,1498,9238,34,1593,23,0,12/18/2018,23:05
2402,8770,1401,9147,46,1592,23,0,12/18/2018,23:10
2386,8782,1364,9015,34,1592,21,0,12/18/2018,23:15
2382,8833,1414,8858,-21,1592,20,0,12/18/2018,23:20
2386,8781,1361,8778,-22,1592,19,0,12/18/2018,23:25
2383,8713,1312,8753,-22,1593,19,0,12/18/2018,23:30
2361,8576,1321,8841,-23,1592,20,0,12/18/2018,23:35
2346,8526,1321,8798,-33,1592,22,0,12/18/2018,23:40
2343,8406,1333,8742,-10,1593,21,0,12/18/2018,23:45
2342,8300,1319,8657,-5,1594,21,0,12/18/2018,23:50
2343,8301,1318,8554,-8,1592,21,0,12/18/2018,23:55
2317,8322,1280,8421,27,1593,22,0,12/19/2018,0:00
2310,8387,1310,8278,50,1594,22,0,12/19/2018,0:05
2296,8579,1280,8091,52,1593,22,0,12/19/2018,0:10
2287,8665,1250,7934,39,1592,22,0,12/19/2018,0:15
2281,8636,1208,7915,-1,1593,22,0,12/19/2018,0:20
2299,8626,1198,7905,-13,1594,21,0,12/19/2018,0:25
2306,8600,1200,7821,-16,1591,21,0,12/19/2018,0:30
2329,8612,1204,7726,-16,1592,21,0,12/19/2018,0:35
2332,8612,1203,7587,-18,1607,20,0,12/19/2018,0:40
2323,8507,1202,7566,-18,1633,20,0,12/19/2018,0:45
2333,8368,1224,7530,-16,1631,20,0,12/19/2018,0:50
2334,8217,1233,7625,-3,1629,21,0,12/19/2018,0:55
2327,8173,1222,7617,-6,1628,21,0,12/19/2018,1:00
2348,8188,1220,7529,24,1629,21,0,12/19/2018,1:05
2358,8103,1209,7540,29,1629,20,0,12/19/2018,1:10
2357,8128,1191,7461,20,1630,20,0,12/19/2018,1:15
2359,8128,1192,7354,24,1629,20,0,12/19/2018,1:20
2350,8075,1203,7333,21,1629,21,0,12/19/2018,1:25
2374,7991,1200,7337,6,1629,22,0,12/19/2018,1:30
2384,7987,1189,7340,-11,1630,22,0,12/19/2018,1:35
2399,8009,1183,7309,-19,1631,21,0,12/19/2018,1:40
2409,8077,1151,7212,-19,1630,20,0,12/19/2018,1:45
2414,8424,805,7310,-19,1630,20,0,12/19/2018,1:50
2429,8531,838,7293,-18,1630,19,0,12/19/2018,1:55
2466,8448,854,7250,-14,1632,19,0,12/19/2018,2:00
2527,8356,829,7249,20,1632,19,0,12/19/2018,2:05
2567,8284,815,7223,24,1634,20,0,12/19/2018,2:10
2581,8294,786,7198,-11,1634,20,0,12/19/2018,2:15
2581,8308,783,7154,-13,1637,19,0,12/19/2018,2:20
2589,8307,785,7070,-14,1636,20,0,12/19/2018,2:25
2586,8298,787,7061,-16,1632,21,0,12/19/2018,2:30
2570,8298,774,7068,-16,1632,21,0,12/19/2018,2:35
2574,8277,757,7070,-23,1634,21,0,12/19/2018,2:40
2603,8245,757,7114,-20,1628,21,0,12/19/2018,2:45
2602,8196,791,7135,-7,1607,21,0,12/19/2018,2:50
2612,8138,782,7149,-9,1605,21,0,12/19/2018,2:55
2626,8132,775,7116,-15,1606,21,0,12/19/2018,3:00
2637,8100,780,7195,-10,1604,21,0,12/19/2018,3:05
2635,8086,788,7217,-2,1604,19,0,12/19/2018,3:10
2599,8097,788,7210,3,1605,19,0,12/19/2018,3:15
2557,8138,793,7196,25,1605,19,0,12/19/2018,3:20
2526,8141,797,7197,36,1606,20,0,12/19/2018,3:25
2522,8209,780,7124,16,1605,20,0,12/19/2018,3:30
2498,8392,791,7008,11,1606,20,0,12/19/2018,3:35
2460,8498,792,7000,4,1606,18,0,12/19/2018,3:40
2413,8540,785,7046,1,1606,18,0,12/19/2018,3:45
2385,8613,794,7041,3,1605,21,0,12/19/2018,3:50
2360,8591,802,7067,-3,1605,21,0,12/19/2018,3:55
2330,8663,881,7108,-12,1606,20,0,12/19/2018,4:00
2299,8654,1127,7015,-19,1606,20,0,12/19/2018,4:05
2298,8543,1172,7100,21,1606,21,0,12/19/2018,4:10
2315,8423,1165,7208,25,1605,21,0,12/19/2018,4:15
2300,8473,1177,7209,22,1605,21,0,12/19/2018,4:20
2256,8516,1195,7240,38,1606,21,0,12/19/2018,4:25
2223,8590,1215,7240,58,1605,21,0,12/19/2018,4:30
2210,8685,1208,7233,55,1604,21,0,12/19/2018,4:35
2198,8701,1183,7365,41,1605,20,0,12/19/2018,4:40
2191,8713,1183,7437,15,1606,20,0,12/19/2018,4:45
2167,8760,1174,7548,37,1606,20,0,12/19/2018,4:50
2126,8799,1211,7573,70,1606,21,0,12/19/2018,4:55
2082,8777,1289,7698,23,1606,21,0,12/19/2018,5:00
2085,8798,1519,7754,-27,1606,21,0,12/19/2018,5:05
2122,8694,1649,7924,-31,1605,22,0,12/19/2018,5:10
2132,8675,1717,7943,-32,1605,22,0,12/19/2018,5:15
2157,8839,1722,7891,-25,1607,23,0,12/19/2018,5:20
2162,9037,1682,7812,-47,1607,22,0,12/19/2018,5:25
2165,9227,1683,7846,-31,1604,22,0,12/19/2018,5:30
2171,9389,1703,7796,-15,1605,21,0,12/19/2018,5:35
2180,9504,1730,7783,-10,1605,21,0,12/19/2018,5:40
2191,9636,1726,7735,-3,1606,22,0,12/19/2018,5:45
2214,9688,1746,7828,15,1607,23,0,12/19/2018,5:50
2232,9639,1750,7970,28,1605,23,0,12/19/2018,5:55
2256,9657,1763,8137,-5,1606,22,0,12/19/2018,6:00
2268,9649,1845,8423,5,1606,23,0,12/19/2018,6:05
2318,9543,1919,8732,20,1605,23,0,12/19/2018,6:10
2390,9617,1920,8857,9,1607,23,0,12/19/2018,6:15
2419,9690,1922,8946,10,1606,23,0,12/19/2018,6:20
2415,9760,1917,9057,11,1605,23,0,12/19/2018,6:25
2427,9824,1926,9160,12,1605,23,0,12/19/2018,6:30
2440,9826,2140,9033,19,1606,23,0,12/19/2018,6:35
2429,9661,2241,9052,18,1606,23,0,12/19/2018,6:40
2419,9747,2255,9060,31,1606,23,0,12/19/2018,6:45
2407,9800,2265,9137,31,1604,22,0,12/19/2018,6:50
2436,9745,2252,9293,17,1604,23,0,12/19/2018,6:55
2484,9807,2241,9312,9,1604,24,0,12/19/2018,7:00
2541,9831,2116,9545,-13,1604,24,0,12/19/2018,7:05
2645,9938,2132,9601,-8,1605,25,0,12/19/2018,7:10
2789,9930,2143,9485,13,1606,23,0,12/19/2018,7:15
2971,9912,2111,9436,-5,1605,24,0,12/19/2018,7:20
3188,9914,2050,9345,-30,1604,24,0,12/19/2018,7:25
3438,9958,1951,9094,-40,1605,24,0,12/19/2018,7:30
3714,9958,1868,8907,-36,1605,24,0,12/19/2018,7:35
3987,9851,1884,8752,-34,1605,23,0,12/19/2018,7:40
4287,9632,1837,8624,-46,1606,23,0,12/19/2018,7:45
4606,9424,1839,8516,-70,1604,23,0,12/19/2018,7:50
4910,9064,1892,8394,-59,1604,24,0,12/19/2018,7:55
5276,8765,1754,8331,-67,1604,23,0,12/19/2018,8:00
5649,8776,1662,7988,-28,1604,23,0,12/19/2018,8:05
5999,8808,1630,7627,-57,1604,23,0,12/19/2018,8:10
6330,8652,1643,7571,-63,1605,23,0,12/19/2018,8:15
6716,8235,1633,7567,-60,1606,23,0,12/19/2018,8:20
7097,7963,1593,7461,-66,1605,23,0,12/19/2018,8:25
