Hours,Minutes,Day,AvgSum,Predicted 2030 NatGas
12,5,00,21553.67,4876.1020214223045
12,10,00,21581.33,4891.406058385501
12,15,00,21588.67,4895.122990598162
12,20,00,21531.33,4861.957347256479
12,25,00,21537.0,4864.721992809034
12,30,00,21495.0,4840.303701183546
12,35,00,21505.67,4845.919504401094
12,40,00,21517.67,4852.293715557531
12,45,00,21518.0,4852.013324723874
12,50,00,21466.33,4822.080894174293
12,55,00,21443.67,4808.690880396996
13,0,00,21503.33,4842.756558222265
13,5,00,21574.33,4882.774429825617
13,10,00,21617.67,4907.019697226227
13,15,00,21703.33,4955.397163103342
13,20,00,21755.67,4984.77451430094
13,25,00,21697.0,4950.850463020368
13,30,00,21706.67,4955.896034704914
13,35,00,21652.33,4924.441085962228
13,40,00,21693.0,4947.163835169733
13,45,00,21777.0,4994.594716702068
13,50,00,21835.0,5027.199578376438
13,55,00,21852.67,5036.807002324977
14,0,00,21930.0,5080.9486713383285
14,5,00,21964.0,5099.867976220734
14,10,00,21987.33,5112.702910646045
14,15,00,21969.0,5101.781999406634
14,20,00,21983.0,5109.296673629067
14,25,00,21960.67,5096.094836257662
14,30,00,21971.0,5101.51676075399
14,35,00,21961.0,5095.345878184458
14,40,00,21936.67,5081.003577747055
14,45,00,21945.0,5085.285039177388
14,50,00,22028.67,5132.527744303832
14,55,00,22123.0,5185.849117572043
15,0,00,22199.33,5229.420555052397
15,5,00,22251.33,5258.604027528776
15,10,00,22292.67,5281.7088318633905
15,15,00,22384.67,5333.701565659712
15,20,00,22409.0,5347.106731618023
15,25,00,22441.33,5365.073749840321
15,30,00,22515.67,5406.996194763886
15,35,00,22635.33,5474.761532762952
15,40,00,22815.0,5576.74646505726
15,45,00,22959.0,5658.391238569509
15,50,00,23071.33,5721.976779431694
15,55,00,23153.67,5768.461076619249
16,0,00,23331.33,5869.814075338349
16,5,00,23445.0,5934.16372645475
16,10,00,23598.67,6021.322638891095
16,15,00,23784.0,6126.535081662176
16,20,00,23936.67,6213.123762565523
16,25,00,24118.67,6316.437334331718
16,30,00,24328.67,6435.717389021871
16,35,00,24513.33,6540.547776665844
16,40,00,24746.67,6673.137035336185
16,45,00,24927.33,6775.686496848164
16,50,00,25193.67,6927.093396107459
16,55,00,25498.0,7100.16339130537
17,0,00,25804.33,7274.888081375397
17,5,00,26096.33,7440.927121771436
17,10,00,26411.33,7620.081487426443
17,15,00,26690.33,7778.707517893501
17,20,00,26899.0,7897.229164644767
17,25,00,27080.0,7999.972504877964
17,30,00,27219.33,8078.9542971311075
17,35,00,27359.0,8158.129968105473
17,40,00,27448.0,8208.4120073028
17,45,00,27550.67,8266.489111556217
17,50,00,27613.33,8301.751252174365
17,55,00,27598.33,8292.729211939839
18,0,00,27573.67,8278.712966902664
18,5,00,27504.33,8238.704545164997
18,10,00,27584.0,8283.666324159447
18,15,00,27507.67,8239.671984006118
18,20,00,27518.67,8245.475963629557
18,25,00,27502.33,8235.689813140814
18,30,00,27466.0,8214.504734307427
18,35,00,27430.0,8193.507831879931
18,40,00,27400.33,8176.120495056319
18,45,00,27380.33,8164.247297156802
18,50,00,27399.0,8174.424952638337
18,55,00,27352.67,8147.537558474965
19,0,00,27348.33,8145.108418188325
19,5,00,27347.33,8144.069619415781
19,10,00,27259.0,8093.232500866468
19,15,00,27235.33,8079.266553240846
19,20,00,27183.33,8049.1459462853745
19,25,00,27090.33,7995.64584647696
19,30,00,27039.33,7966.095471054487
19,35,00,26986.0,7935.216456160124
19,40,00,26985.0,7934.177657387578
19,45,00,26926.67,7900.447484828224
19,50,00,26887.33,7877.546009080515
19,55,00,26824.0,7840.964678856168
20,0,00,26772.33,7811.546480112704
20,5,00,26675.0,7755.577277766404
20,10,00,26652.67,7742.375440394999
20,15,00,26572.33,7696.094471794349
20,20,00,26514.33,7662.552475640885
20,25,00,26461.33,7631.861637152413
20,30,00,26393.33,7592.6173256689635
20,35,00,26371.33,7579.603664703447
20,40,00,26330.67,7555.949483332177
20,45,00,26281.0,7527.157515848592
20,50,00,26185.0,7471.946721441182
20,55,00,26144.67,7448.480716475802
21,0,00,26014.33,7374.2024030313405
21,5,00,25946.67,7335.151970269108
21,10,00,25972.67,7349.509422887526
21,15,00,25854.33,7281.559656032929
21,20,00,25740.67,7216.278572752763
21,25,00,25697.0,7190.9079944671685
21,30,00,25644.67,7160.599211105806
21,35,00,25545.33,7103.483843378181
21,40,00,25442.0,7044.0932518338905
21,45,00,25371.33,7003.326422157335
21,50,00,25235.0,6925.118190024092
21,55,00,25126.67,6862.876440814809
22,0,00,25055.68,6822.441368853812
22,5,00,24915.68,6742.140386994464
22,10,00,24833.010000000002,6694.530778921926
22,15,00,24703.35,6620.125991113782
22,20,00,24582.68,6550.847584787298
22,25,00,24446.68,6472.827529059945
22,30,00,24345.68,6414.765576987542
22,35,00,24238.68,6353.282235717146
22,40,00,24113.35,6281.346550446888
22,45,00,24005.010000000002,6219.099098922277
22,50,00,23892.68,6154.576423580998
22,55,00,23738.010000000002,6065.910145132564
23,0,00,23608.68,5992.207765536426
23,5,00,23439.68,5895.37006922012
23,10,00,23371.35,5855.93758133078
23,15,00,23320.010000000002,5826.193327187089
23,20,00,23180.010000000002,5745.892345327742
23,25,00,23013.68,5650.577167204541
23,30,00,22927.35,5600.880511721227
23,35,00,22777.010000000002,5514.683335810674
23,40,00,22654.010000000002,5444.076290012303
23,45,00,22556.68,5388.107087666003
23,50,00,22422.35,5311.039318598756
23,55,00,22358.010000000002,5273.882054526084
0,0,00,22675.43,5577.536413939615
0,5,00,22643.18,5558.677879760864
0,10,00,22567.68,5515.156831779925
0,15,00,22536.43,5496.8685291341735
0,20,00,22454.18,5449.498418305493
0,25,00,22363.18,5397.138781563075
0,30,00,22260.93,5338.364040074424
0,35,00,22187.18,5295.840897276234
0,40,00,22106.43,5249.32613374705
0,45,00,22047.18,5215.071348177338
0,50,00,21982.93,5177.9654049426335
0,55,00,21927.93,5146.134103388164
1,0,00,21850.93,5102.271939913846
1,5,00,21783.18,5063.170186313646
1,10,00,21727.68,5031.053768992679
1,15,00,21677.18,5001.788509336704
1,20,00,21572.43,4941.588189015554
1,25,00,21502.68,4901.345972349358
1,30,00,21454.18,4873.22117575938
1,35,00,21408.43,4846.66451588515
1,40,00,21357.18,4816.9715825794265
1,45,00,21327.93,4799.823742999672
1,50,00,21282.43,4773.4096410086895
1,55,00,21249.18,4753.980875296938
2,0,00,21217.93,4736.206804457306
2,5,00,21243.93,4750.564257075723
2,10,00,21268.43,4764.066362394642
2,15,00,21282.93,4771.866152383574
2,20,00,21254.68,4755.288544336816
2,25,00,21225.43,4738.140704757061
2,30,00,21179.18,4711.29892911633
2,35,00,21194.18,4719.383834871764
2,40,00,21159.18,4698.957163977268
2,45,00,21122.93,4677.817703666522
2,50,00,21104.68,4666.942410949752
2,55,00,21093.43,4660.0587389639695
3,0,00,21062.43,4642.427226007587
3,5,00,21058.43,4639.677732636046
3,10,00,21062.93,4641.775207294993
3,15,00,21073.68,4647.436629035183
3,20,00,21082.93,4652.242703475871
3,25,00,21038.68,4626.541390901137
3,30,00,21033.93,4623.3642238798475
3,35,00,21056.68,4635.86842401602
3,40,00,21072.43,4644.3810034212
3,45,00,21046.68,4629.228974206941
3,50,00,21061.43,4637.171322079124
3,55,00,21086.18,4650.815985281291
4,0,00,21121.18,4670.819753502814
4,5,00,21188.93,4708.984372623921
4,10,00,21267.43,4753.278980724763
4,15,00,21293.68,4767.778991226431
4,20,00,21346.43,4797.390137352557
4,25,00,21387.43,4820.301062965953
4,30,00,21433.68,4846.205704127591
4,35,00,21495.18,4880.806376167457
4,40,00,21535.18,4903.147070247855
4,45,00,21542.93,4907.097797389046
4,50,00,21620.68,4950.96473184014
4,55,00,21698.43,4994.831666291231
5,0,00,21828.43,5069.00743014762
5,5,00,22052.18,5196.128168416506
5,10,00,22175.18,5265.798079735785
5,15,00,22236.93,5300.5413096589
5,20,00,22316.43,5345.406149292741
5,25,00,22408.93,5397.683998855562
5,30,00,22493.93,5445.685111920895
5,35,00,22633.68,5524.9064014179
5,40,00,22736.93,5583.314239960457
5,45,00,22823.18,5632.028142442039
5,50,00,22913.18,5682.880413172365
5,55,00,23020.43,5743.569177846914
6,0,00,23172.18,5830.147477546021
6,5,00,23552.43,6046.509450729185
6,10,00,23782.93,6177.479251845811
6,15,00,23948.43,6271.384003317529
6,20,00,24056.68,6332.64299952508
6,25,00,24164.18,6393.474322082879
6,30,00,24232.18,6431.781499087236
6,35,00,24399.43,6526.684155741703
6,40,00,24532.93,6602.341498157466
6,45,00,24622.18,6652.766095238045
6,50,00,24665.18,6676.817483917437
6,55,00,24692.43,6691.8877259521
7,0,00,24650.0,6667.738466573543
7,5,00,24807.25,6756.938807898023
7,10,00,24939.0,6831.598245131039
7,15,00,24968.75,6848.094065998201
7,20,00,25001.75,6866.443139347608
7,25,00,24992.5,6860.699930427823
7,30,00,24973.75,6849.539521944553
7,35,00,25017.0,6873.733468507196
7,40,00,25016.5,6872.979785501151
7,45,00,25055.75,6894.892805931799
7,50,00,25017.5,6872.612882555057
7,55,00,25024.75,6876.278493929749
8,0,00,25091.0,6914.101997557476
8,5,00,25094.0,6915.344124916926
8,10,00,25184.75,6966.6240692970005
8,15,00,25101.25,6918.541169052074
8,20,00,25019.0,6871.171058223394
8,25,00,25046.0,6886.0987423748065
8,30,00,25051.5,6888.766448566754
8,35,00,25000.5,6859.21607314428
8,40,00,24937.0,6822.537803559324
8,45,00,24807.25,6748.081694913211
8,50,00,24720.0,6697.86042641954
8,55,00,24651.5,6658.33099916959
9,0,00,24570.5,6612.187909563276
9,5,00,24475.25,6557.404788805616
9,10,00,24460.5,6548.525306454339
9,15,00,24445.5,6539.5032662198155
9,20,00,24378.75,6500.971744152614
9,25,00,24287.5,6448.469549526944
9,30,00,24163.0,6377.007156429076
9,35,00,24116.25,6349.880265021846
9,40,00,24050.0,6311.633858721143
9,45,00,24005.5,6285.789988263161
9,50,00,23946.75,6251.820318459948
9,55,00,23852.75,6197.7499871185355
10,0,00,23762.5,6146.332255831983
10,5,00,23661.75,6088.412861642832
10,10,00,23606.25,6056.2964443218625
10,15,00,23531.0,6012.9179542241745
10,20,00,23457.25,5970.394811425982
10,25,00,23348.0,5907.6284492063405
10,30,00,23195.5,5820.199573184511
10,35,00,23227.5,5837.978415000918
10,40,00,23151.75,5794.314809136729
10,45,00,23123.5,5777.737201089973
10,50,00,23029.5,5723.66686974856
10,55,00,22957.5,5682.141632133116
11,0,00,22929.25,5666.078255892478
11,5,00,22828.5,5608.158861703325
11,10,00,22846.0,5617.6693462912535
11,15,00,22805.0,5593.821286198765
11,20,00,22746.5,5559.994174278801
11,25,00,22659.5,5509.915463668378
11,30,00,22618.25,5485.92484569264
11,35,00,22598.75,5474.336763559622
11,40,00,22535.75,5437.943609741165
11,45,00,22455.5,5391.713961978483
11,50,00,22427.0,5374.993796048477
11,55,00,22355.75,5333.896232082781
12,0,00,22294.25,5298.8726573699405
12,5,00,22304.75,5304.3915212268785
12,10,00,22380.5,5347.117992611975
12,15,00,22365.25,5337.9533944941995
12,20,00,22347.75,5327.505775427178
12,25,00,22293.75,5296.24470540571
12,30,00,22285.25,5290.929170135674
12,35,00,22273.0,5283.475266616895
12,40,00,22254.75,5272.599973900124
12,45,00,22262.75,5276.693258924566
12,50,00,22219.25,5251.419619999582
12,55,00,22235.25,5260.074757288014
13,0,00,22240.5,5263.114137402827
13,5,00,22310.25,5302.41921958993
13,10,00,22327.0,5311.5020305281105
13,15,00,22335.75,5316.022989202302
13,20,00,22384.5,5343.353209196437
13,25,00,22374.75,5337.324884510155
13,30,00,22410.75,5357.384652458555
13,35,00,22429.25,5367.465368579484
13,40,00,22469.25,5389.80606265988
13,45,00,22491.25,5401.882589146302
13,50,00,22502.0,5407.544010886491
13,55,00,22582.0,5452.693966286832
14,0,00,22593.25,5459.154735599635
14,5,00,22636.25,5483.206124279028
14,10,00,22672.25,5503.265892227431
14,15,00,22679.75,5507.074061485375
14,20,00,22739.25,5540.534270459244
14,25,00,22774.25,5560.023806874648
14,30,00,22818.25,5584.645427087036
14,35,00,22886.5,5623.095161974645
14,40,00,22967.5,5668.815348907983
14,45,00,23016.5,5696.288126785366
14,50,00,23024.25,5700.238853926559
14,55,00,23063.5,5722.151874357207
15,0,00,23105.5,5746.147263309718
15,5,00,23082.25,5732.420812927956
15,10,00,23127.25,5757.612664673345
15,15,00,23204.75,5801.33704124119
15,20,00,23307.75,5859.6023219004965
15,25,00,23385.25,5903.32669846834
15,30,00,23473.75,5953.323621899166
15,35,00,23559.25,6001.609850730998
15,40,00,23739.25,6103.782959431197
15,45,00,23862.75,6173.737986516975
15,50,00,23982.75,6241.697203237258
15,55,00,24124.5,6322.058955800261
16,0,00,24258.75,6398.658203671892
16,5,00,24397.0,6477.024145869398
16,10,00,24459.75,6512.337607325513
16,15,00,24584.0,6582.72030806104
16,20,00,24787.0,6698.008742020205
16,25,00,24949.75,6790.345356776179
16,30,00,25127.5,6891.2354445271285
16,35,00,25378.25,7033.752434186976
16,40,00,25583.25,7150.181331212138
16,45,00,25803.0,7275.021143349029
16,50,00,26039.75,7409.554891546897
16,55,00,26340.5,7580.583457856674
17,0,00,26584.0,7719.4805007084
17,5,00,26847.0,7868.98282664748
17,10,00,27238.0,8091.4747888103775
17,15,00,27466.75,8221.446684744256
17,20,00,27752.0,8383.636662292554
17,25,00,27973.5,8509.474379612195
17,30,00,28108.0,8585.701953560956
17,35,00,28229.0,8654.231401814237
17,40,00,28316.75,8703.800651595317
17,45,00,28372.75,8735.26505020369
17,50,00,28425.25,8764.733638446569
17,55,00,28446.25,8776.239933399993
18,0,00,28423.25,8763.170272707597
18,5,00,28416.75,8758.99520050356
18,10,00,28377.25,8736.00248771057
18,15,00,28332.25,8709.873501486089
18,20,00,28321.5,8703.274945266807
18,25,00,28312.75,8697.816852113523
18,30,00,28275.75,8676.249718153027
18,35,00,28234.0,8651.97398441079
18,40,00,28229.0,8648.654259506251
18,45,00,28204.0,8633.92990394174
18,50,00,28186.0,8623.19716910822
18,55,00,28156.0,8605.621655878716
19,0,00,28136.5,8594.547805551814
19,5,00,28058.0,8549.31606297188
19,10,00,27995.0,8512.922909153423
19,15,00,27976.5,8501.905058553404
19,20,00,27956.75,8490.174418537135
19,25,00,27927.25,8472.884021074131
19,30,00,27857.5,8432.641804407933
19,35,00,27850.5,8428.181616437396
19,40,00,27803.75,8401.054725030166
19,45,00,27739.25,8363.80622391221
19,50,00,27680.75,8329.979111992248
19,55,00,27703.75,8342.625870011669
20,0,00,27626.0,8298.3360328876
20,5,00,27531.25,8243.838027896438
20,10,00,27487.75,8218.564388971454
20,15,00,27429.25,8184.73727705149
20,20,00,27379.25,8155.757133162015
20,25,00,27319.0,8120.9321160593045
20,30,00,27285.25,8101.218234581056
20,35,00,27202.5,8053.5630079858765
20,40,00,27143.75,8019.5933381826635
20,45,00,27075.5,7980.206468815964
20,50,00,26949.25,7907.746170535347
20,55,00,26894.25,7875.914868980879
21,0,00,26791.75,7817.511801415096
21,5,00,26682.75,7754.887997078704
21,10,00,26639.25,7729.61435815372
21,15,00,26562.25,7685.237962873283
21,20,00,26469.5,7631.880420948119
21,25,00,26366.25,7572.535447926468
21,30,00,26265.25,7514.473495854065
21,35,00,26146.25,7446.147376187686
21,40,00,26022.0,7374.827540973067
21,45,00,25919.25,7315.767683717917
21,50,00,25784.75,7238.602975290061
21,55,00,25668.5,7171.844992339429
22,0,00,25620.68,7144.622184998008
22,5,00,25437.68,7039.801247219722
22,10,00,25359.68,6994.854620406288
22,15,00,25197.18,6901.723429054471
22,20,00,25069.43,6828.407783474357
22,25,00,24924.18,6745.113086066767
22,30,00,24810.68,6679.923239831882
22,35,00,24674.18,6601.618068338028
22,40,00,24537.18,6523.027781077675
22,45,00,24411.68,6450.995156446808
22,50,00,24290.93,6381.671131597683
22,55,00,24137.93,6293.957139809354
23,0,00,23990.68,6210.0362111418835
23,5,00,23816.93,6110.489915043834
23,10,00,23670.18,6026.3398703367475
23,15,00,23547.68,5956.017940304875
23,20,00,23423.43,5884.698105090254
23,25,00,23304.18,5816.2294275406275
23,30,00,23161.93,5734.645424732034
23,35,00,23053.68,5672.449294045389
23,40,00,22935.68,5604.69340591201
23,45,00,22843.68,5551.763537636596
23,50,00,22712.68,5476.594639574236
23,55,00,22611.68,5418.532687501833
0,0,00,22412.68,5427.708078644238
0,5,00,22361.43,5398.015145338515
0,10,00,22320.68,5374.309643129276
0,15,00,22291.18,5357.019245666272
0,20,00,22242.68,5328.894449076293
0,25,00,22145.43,5272.970865252635
0,30,00,22048.43,5217.1898393122265
0,35,00,21937.93,5153.710687676337
0,40,00,21864.43,5111.330102761394
0,45,00,21818.93,5084.916000770414
0,50,00,21745.43,5042.535415855471
0,55,00,21700.43,5016.406429630988
1,0,00,21609.18,4964.418466811439
1,5,00,21589.93,4952.97294256167
1,10,00,21542.43,4925.418377504691
1,15,00,21496.68,4898.86171763046
1,20,00,21444.93,4868.8836685582355
1,25,00,21411.18,4849.169787079987
1,30,00,21362.18,4820.7598747235115
1,35,00,21335.18,4804.8950560930025
1,40,00,21276.68,4771.067944173041
1,45,00,21234.93,4746.792210430804
1,50,00,21144.68,4694.860247338134
1,55,00,21125.93,4683.699838854864
2,0,00,21086.93,4661.506473634492
2,5,00,21092.18,4664.031621943188
2,10,00,21087.93,4661.139570688398
2,15,00,21050.18,4639.144763078155
2,20,00,21010.68,4616.152050285164
2,25,00,20961.43,4587.599580045437
2,30,00,20929.43,4568.883603749937
2,35,00,20897.18,4550.025069571186
2,40,00,20881.18,4540.432797803662
2,45,00,20825.43,4508.173822599445
2,50,00,20824.18,4506.992465943651
2,55,00,20816.68,4502.247162206613
3,0,00,20765.18,4472.925902823759
3,5,00,20811.93,4499.115659751897
3,10,00,20817.18,4501.6408080605925
3,15,00,20804.18,4493.759230892065
3,20,00,20794.68,4487.873464089031
3,25,00,20797.68,4489.115591448479
3,30,00,20792.68,4485.79586654394
3,35,00,20788.18,4482.7612574059
3,40,00,20757.18,4464.615512643399
3,45,00,20749.93,4460.012766789612
3,50,00,20788.93,4481.78322933701
3,55,00,20801.18,4488.299998376695
4,0,00,20860.93,4522.4169970399325
4,5,00,20978.93,4589.235750694219
4,10,00,21022.68,4613.714813023362
4,15,00,21108.43,4662.143599738443
4,20,00,21157.18,4689.473819732575
4,25,00,21190.68,4708.108008848481
4,30,00,21235.43,4733.157302710622
4,35,00,21309.43,4774.88586891297
4,40,00,21356.43,4801.218183724357
4,45,00,21391.18,4820.565162256513
4,50,00,21467.43,4863.576749408108
4,55,00,21529.68,4898.605095097721
5,0,00,21626.93,4954.105776248405
5,5,00,21842.18,5076.3795464868035
5,10,00,21987.18,5158.594551532051
5,15,00,22080.43,5211.300074744622
5,20,00,22160.18,5256.307472261713
5,25,00,22229.68,5295.469996565567
5,30,00,22331.93,5353.3076035751255
5,35,00,22454.18,5422.549841244656
5,40,00,22565.68,5485.662089934451
5,45,00,22671.18,5545.352949426255
5,50,00,22749.43,5589.5049996438465
5,55,00,22847.18,5644.7765647549095
6,0,00,23010.93,5738.19764285
6,5,00,23343.18,5927.188502449233
6,10,00,23560.18,6050.460177870378
6,15,00,23696.93,6127.970772768387
6,20,00,23829.93,6203.342999417651
6,25,00,23944.43,6268.165942706441
6,30,00,24067.93,6338.12096979222
6,35,00,24235.93,6433.451300096434
6,40,00,24394.68,6523.506988720414
6,45,00,24441.93,6549.98186141505
6,50,00,24499.93,6582.586723089422
6,55,00,24582.18,6629.019699439006
7,0,00,24528.5,6598.455335314215
7,5,00,24675.5,6681.81080342546
7,10,00,24833.25,6771.296260516439
7,15,00,24904.75,6811.599247886292
7,20,00,24896.5,6806.426270499507
7,25,00,24930.75,6825.48813326516
7,30,00,24893.5,6803.778441421417
7,35,00,24948.0,6834.387492730293
7,40,00,24976.75,6850.3130820644565
7,45,00,24986.75,6855.546830154895
7,50,00,25024.5,6876.604503286046
7,55,00,24990.0,6856.462948158049
8,0,00,25010.25,6868.055801267841
8,5,00,25078.75,6906.648094038697
8,10,00,25215.25,6984.016131053457
8,15,00,25205.5,6977.987806367175
8,20,00,25156.25,6949.43533612745
8,25,00,25079.5,6905.201498730259
8,30,00,25040.25,6882.351343820519
8,35,00,24997.0,6857.220262778785
8,40,00,24938.75,6823.535708742071
8,45,00,24908.25,6805.675079746068
8,50,00,24859.5,6777.40772527284
8,55,00,24794.0,6739.588992621888
9,0,00,24691.75,6681.328482939354
9,5,00,24625.5,6643.082076638651
9,10,00,24629.0,6644.6093197646005
9,15,00,24534.25,6590.1113147734395
9,20,00,24440.25,6536.040983432025
9,25,00,24331.75,6473.7022948621325
9,30,00,24247.75,6425.334278850705
9,35,00,24168.5,6379.674862621021
9,40,00,24073.5,6325.0342997466105
